t_ms,pan_deg,tilt_deg,nod_deg,pan_unit,tilt_unit,nod_unit,led
38467,25.0,-12.0,12.0,597,471,552,74
38500,25.0,-12.0,12.0,597,471,552,73
38533,25.0,-12.0,12.0,597,471,552,71
38567,25.0,-12.0,12.0,597,471,552,69
38600,25.0,-12.0,12.0,597,471,552,67
38633,25.0,-12.0,12.0,597,471,552,65
38667,25.0,-12.0,12.0,597,471,552,63
38700,25.0,-12.0,12.0,597,471,552,61
38733,25.0,-12.0,12.0,597,471,552,59
38767,25.0,-12.0,12.0,597,471,552,56
38800,25.0,-12.0,12.0,597,471,552,54
38833,25.0,-12.0,12.0,597,471,552,52
38867,25.0,-12.0,12.0,597,471,552,51
38900,25.0,-12.0,12.0,597,471,552,49
38933,25.0,-12.0,12.0,597,471,552,47
38967,25.0,-12.0,12.0,597,471,552,45
39000,25.0,-12.0,12.0,597,471,552,43
39033,25.0,-12.0,12.0,597,471,552,41
39067,25.0,-12.0,12.0,597,471,552,40
39100,25.0,-12.0,12.0,597,471,552,38
39133,25.0,-12.0,12.0,597,471,552,37
39167,25.0,-12.0,12.0,597,471,552,35
39200,25.0,-12.0,12.0,597,471,552,34
39233,25.0,-12.0,12.0,597,471,552,32
39267,25.0,-12.0,12.0,597,471,552,31
39300,25.0,-12.0,12.0,597,471,552,30
39333,25.0,-12.0,12.0,597,471,552,29
39367,25.0,-12.0,12.0,597,471,552,28
39400,25.0,-12.0,12.0,597,471,552,28
39433,25.0,-12.0,12.0,597,471,552,27
39467,25.0,-12.0,12.0,597,471,552,26
39500,25.0,-12.0,12.0,597,471,552,26
39533,25.0,-12.0,12.0,597,471,552,26
39567,25.0,-12.0,12.0,597,471,552,26
39600,25.0,-12.0,12.0,597,471,552,26
39633,25.0,-12.0,12.0,597,471,552,26
39667,25.0,-12.0,12.0,597,471,552,26
39700,25.0,-12.0,12.0,597,471,552,26
39733,25.0,-12.0,12.0,597,471,552,26
39767,25.0,-12.0,12.0,597,471,552,27
39800,25.0,-12.0,12.0,597,471,552,28
39833,25.0,-12.0,12.0,597,471,552,28
39867,25.0,-12.0,12.0,597,471,552,29
39900,25.0,-12.0,12.0,597,471,552,30
39933,25.0,-12.0,12.0,597,471,552,31
39967,25.0,-12.0,12.0,597,471,552,32
40000,25.0,-12.0,12.0,597,471,552,34
40033,25.0,-12.0,12.0,597,471,552,35
40067,25.0,-12.0,12.0,597,471,552,37
40100,25.0,-12.0,12.0,597,471,552,38
40133,25.0,-12.0,12.0,597,471,552,40
40167,25.0,-12.0,12.0,597,471,552,41
40200,25.0,-12.0,12.0,597,471,552,43
40233,25.0,-12.0,12.0,597,471,552,45
40267,25.0,-12.0,12.0,597,471,552,47
40300,25.0,-12.0,12.0,597,471,552,49
40333,25.0,-12.0,12.0,597,471,552,51
40367,25.0,-12.0,12.0,597,471,552,52
40400,25.0,-12.0,12.0,597,471,552,54
40433,25.0,-12.0,12.0,597,471,552,56
40467,25.0,-12.0,12.0,597,471,552,59
40500,25.0,-12.0,12.0,597,471,552,61
40533,25.0,-12.0,12.0,597,471,552,63
40567,25.0,-12.0,12.0,597,471,552,65
40600,25.0,-12.0,12.0,597,471,552,67
40633,25.0,-12.0,12.0,597,471,552,69
40667,25.0,-12.0,12.0,597,471,552,71
40700,25.0,-12.0,12.0,597,471,552,73
40733,25.0,-12.0,12.0,597,471,552,74
40767,25.0,-12.0,12.0,597,471,552,76
40800,25.0,-12.0,12.0,597,471,552,78
40833,25.0,-12.0,12.0,597,471,552,80
40867,25.0,-12.0,12.0,597,471,552,82
40900,25.0,-12.0,12.0,597,471,552,83
40933,25.0,-12.0,12.0,597,471,552,85
40967,25.0,-12.0,12.0,597,471,552,86
41000,25.0,-12.0,12.0,597,471,552,87
41033,25.0,-12.0,12.0,597,471,552,89
41067,25.0,-12.0,12.0,597,471,552,90
41100,25.0,-12.0,12.0,597,471,552,91
41133,25.0,-12.0,12.0,597,471,552,92
41167,25.0,-12.0,12.0,597,471,552,93
41200,25.0,-12.0,12.0,597,471,552,94
41233,25.0,-12.0,12.0,597,471,552,94
41267,25.0,-12.0,12.0,597,471,552,95
41300,25.0,-12.0,12.0,597,471,552,95
41333,25.0,-12.0,12.0,597,471,552,95
41367,25.0,-12.0,12.0,597,471,552,96
41400,25.0,-12.0,12.0,597,471,552,96
41433,25.0,-12.0,12.0,597,471,552,96
41467,25.0,-12.0,12.0,597,471,552,95
41500,25.0,-12.0,12.0,597,471,552,95
41533,25.0,-12.0,12.0,597,471,552,95
41567,25.0,-12.0,12.0,597,471,552,94
41600,25.0,-12.0,12.0,597,471,552,94
41633,25.0,-12.0,12.0,597,471,552,93
41667,25.0,-12.0,12.0,597,471,552,92
41700,25.0,-12.0,12.0,597,471,552,91
41733,25.0,-12.0,12.0,597,471,552,90
41767,25.0,-12.0,12.0,597,471,552,89
41800,25.0,-12.0,12.0,597,471,552,87
41833,25.0,-12.0,12.0,597,471,552,86
41867,25.0,-12.0,12.0,597,471,552,85
41900,25.0,-12.0,12.0,597,471,552,83
41933,25.0,-12.0,12.0,597,471,552,82
41967,25.0,-12.0,12.0,597,471,552,80
42000,25.0,-12.0,12.0,597,471,552,78
42033,25.0,-12.0,12.0,597,471,552,76
42067,25.0,-12.0,12.0,597,471,552,74
42100,25.0,-12.0,12.0,597,471,552,73
42133,25.0,-12.0,12.0,597,471,552,71
42167,25.0,-12.0,12.0,597,471,552,69
42200,25.0,-12.0,12.0,597,471,552,67
42233,25.0,-12.0,12.0,597,471,552,65
42267,25.0,-12.0,12.0,597,471,552,63
42300,25.0,-12.0,12.0,597,471,552,61
42333,25.0,-12.0,12.0,597,471,552,59
42367,25.0,-12.0,12.0,597,471,552,56
42400,25.0,-12.0,12.0,597,471,552,54
42433,25.0,-12.0,12.0,597,471,552,52
42467,25.0,-12.0,12.0,597,471,552,51
42500,25.0,-12.0,12.0,597,471,552,49
42533,25.0,-12.0,12.0,597,471,552,47
42567,25.0,-12.0,12.0,597,471,552,45
42600,25.0,-12.0,12.0,597,471,552,43
42633,25.0,-12.0,12.0,597,471,552,41
42667,25.0,-12.0,12.0,597,471,552,40
42700,25.0,-12.0,12.0,597,471,552,38
42733,25.0,-12.0,12.0,597,471,552,37
42767,25.0,-12.0,12.0,597,471,552,35
42800,25.0,-12.0,12.0,597,471,552,34
42833,25.0,-12.0,12.0,597,471,552,32
42867,25.0,-12.0,12.0,597,471,552,31
42900,25.0,-12.0,12.0,597,471,552,30
42933,25.0,-12.0,12.0,597,471,552,29
42967,25.0,-12.0,12.0,597,471,552,28
43000,25.0,-12.0,12.0,597,471,552,28
43033,25.0,-12.0,12.0,597,471,552,27
43067,25.0,-12.0,12.0,597,471,552,26
43100,25.0,-12.0,12.0,597,471,552,26
43133,25.0,-12.0,12.0,597,471,552,26
43167,25.0,-12.0,12.0,597,471,552,26
43200,25.0,-12.0,12.0,597,471,552,26
43233,25.0,-12.0,12.0,597,471,552,26
43267,25.0,-12.0,12.0,597,471,552,26
43300,25.0,-12.0,12.0,597,471,552,26
43333,25.0,-12.0,12.0,597,471,552,26
43367,25.0,-12.0,12.0,597,471,552,27
43400,25.0,-12.0,12.0,597,471,552,28
43433,25.0,-12.0,12.0,597,471,552,28
43467,25.0,-12.0,12.0,597,471,552,29
43500,25.0,-12.0,12.0,597,471,552,30
43533,25.0,-12.0,12.0,597,471,552,31
43567,25.0,-12.0,12.0,597,471,552,32
43600,25.0,-12.0,12.0,597,471,552,34
43633,25.0,-12.0,12.0,597,471,552,35
43667,25.0,-12.0,12.0,597,471,552,37
43700,25.0,-12.0,12.0,597,471,552,38
43733,25.0,-12.0,12.0,597,471,552,40
43767,25.0,-12.0,12.0,597,471,552,41
43800,25.0,-12.0,12.0,597,471,552,43
43833,25.0,-12.0,12.0,597,471,552,45
43867,25.0,-12.0,12.0,597,471,552,47
43900,25.0,-12.0,12.0,597,471,552,49
43933,25.0,-12.0,12.0,597,471,552,51
43967,25.0,-12.0,12.0,597,471,552,52
44000,25.0,-12.0,12.0,597,471,552,54
44033,25.0,-12.0,12.0,597,471,552,56
44067,25.0,-12.0,12.0,597,471,552,59
44100,25.0,-12.0,12.0,597,471,552,61
44133,25.0,-12.0,12.0,597,471,552,63
44167,25.0,-12.0,12.0,597,471,552,65
44200,25.0,-12.0,12.0,597,471,552,67
44233,25.0,-12.0,12.0,597,471,552,69
44267,25.0,-12.0,12.0,597,471,552,71
44300,25.0,-12.0,12.0,597,471,552,73
44333,25.0,-12.0,12.0,597,471,552,74
44367,25.0,-12.0,12.0,597,471,552,76
44400,25.0,-12.0,12.0,597,471,552,78
44433,25.0,-12.0,12.0,597,471,552,80
44467,25.0,-12.0,12.0,597,471,552,82
44500,25.0,-12.0,12.0,597,471,552,83
44533,25.0,-12.0,12.0,597,471,552,85
44567,25.0,-12.0,12.0,597,471,552,86
44600,25.0,-12.0,12.0,597,471,552,87
44633,25.0,-12.0,12.0,597,471,552,89
44667,25.0,-12.0,12.0,597,471,552,90
44700,25.0,-12.0,12.0,597,471,552,91
44733,25.0,-12.0,12.0,597,471,552,92
44767,25.0,-12.0,12.0,597,471,552,93
44800,25.0,-12.0,12.0,597,471,552,94
44833,25.0,-12.0,12.0,597,471,552,94
44867,25.0,-12.0,12.0,597,471,552,95
44900,25.0,-12.0,12.0,597,471,552,95
44933,25.0,-12.0,12.0,597,471,552,95
44967,25.0,-12.0,12.0,597,471,552,96
45000,25.0,-12.0,12.0,597,471,552,96
45033,25.0,-12.0,12.0,597,471,552,96
45067,25.0,-12.0,12.0,597,471,552,95
45100,25.0,-12.0,12.0,597,471,552,95
45133,25.0,-12.0,12.0,597,471,552,95
45167,25.0,-12.0,12.0,597,471,552,94
45200,25.0,-12.0,12.0,597,471,552,94
45233,25.0,-12.0,12.0,597,471,552,93
45267,25.0,-12.0,12.0,597,471,552,92
45300,25.0,-12.0,12.0,597,471,552,91
45333,25.0,-12.0,12.0,597,471,552,90
45367,25.0,-12.0,12.0,597,471,552,89
45400,25.0,-12.0,12.0,597,471,552,87
45433,25.0,-12.0,12.0,597,471,552,86
45467,25.0,-12.0,12.0,597,471,552,85
45500,25.0,-12.0,12.0,597,471,552,83
45533,25.0,-12.0,12.0,597,471,552,82
45567,25.0,-12.0,12.0,597,471,552,80
45600,25.0,-12.0,12.0,597,471,552,78
45633,25.0,-12.0,12.0,597,471,552,76
45667,25.0,-12.0,12.0,597,471,552,74
45700,25.0,-12.0,12.0,597,471,552,73
45733,25.0,-12.0,12.0,597,471,552,71
45767,25.0,-12.0,12.0,597,471,552,69
45800,25.0,-12.0,12.0,597,471,552,67
45833,25.0,-12.0,12.0,597,471,552,65
45867,25.0,-12.0,12.0,597,471,552,63
45900,25.0,-12.0,12.0,597,471,552,61
45933,25.0,-12.0,12.0,597,471,552,59
45967,25.0,-12.0,12.0,597,471,552,56
46000,25.0,-12.0,12.0,597,471,552,54
46033,25.0,-12.0,12.0,597,471,552,52
46067,25.0,-12.0,12.0,597,471,552,51
46100,25.0,-12.0,12.0,597,471,552,49
46133,25.0,-12.0,12.0,597,471,552,47
46167,25.0,-12.0,12.0,597,471,552,45
46200,25.0,-12.0,12.0,597,471,552,43
46233,25.0,-12.0,12.0,597,471,552,41
46267,25.0,-12.0,12.0,597,471,552,40
46300,25.0,-12.0,12.0,597,471,552,38
46333,25.0,-12.0,12.0,597,471,552,37
46367,25.0,-12.0,12.0,597,471,552,35
46400,25.0,-12.0,12.0,597,471,552,34
46433,25.0,-12.0,12.0,597,471,552,32
46467,25.0,-12.0,12.0,597,471,552,31
46500,25.0,-12.0,12.0,597,471,552,30
46533,25.0,-12.0,12.0,597,471,552,29
46567,25.0,-12.0,12.0,597,471,552,28
46600,25.0,-12.0,12.0,597,471,552,28
46633,25.0,-12.0,12.0,597,471,552,27
46667,25.0,-12.0,12.0,597,471,552,26
46700,25.0,-12.0,12.0,597,471,552,26
46733,25.0,-12.0,12.0,597,471,552,26
46767,25.0,-12.0,12.0,597,471,552,26
46800,25.0,-12.0,12.0,597,471,552,26
46833,25.0,-12.0,12.0,597,471,552,26
46867,25.0,-12.0,12.0,597,471,552,26
46900,25.0,-12.0,12.0,597,471,552,26
46933,25.0,-12.0,12.0,597,471,552,26
46967,25.0,-12.0,12.0,597,471,552,27
47000,25.0,-12.0,12.0,597,471,552,28
47033,25.0,-12.0,12.0,597,471,552,28
47067,25.0,-12.0,12.0,597,471,552,29
47100,25.0,-12.0,12.0,597,471,552,30
47133,25.0,-12.0,12.0,597,471,552,31
47167,25.0,-12.0,12.0,597,471,552,32
47200,25.0,-12.0,12.0,597,471,552,34
47233,25.0,-12.0,12.0,597,471,552,35
47267,25.0,-12.0,12.0,597,471,552,37
47300,25.0,-12.0,12.0,597,471,552,38
47333,25.0,-12.0,12.0,597,471,552,40
47367,25.0,-12.0,12.0,597,471,552,41
47400,25.0,-12.0,12.0,597,471,552,43
47433,25.0,-12.0,12.0,597,471,552,45
47467,25.0,-12.0,12.0,597,471,552,47
47500,25.0,-12.0,12.0,597,471,552,49
47533,25.0,-12.0,12.0,597,471,552,51
47567,25.0,-12.0,12.0,597,471,552,52
47600,25.0,-12.0,12.0,597,471,552,54
47633,25.0,-12.0,12.0,597,471,552,56
47667,25.0,-12.0,12.0,597,471,552,59
47700,25.0,-12.0,12.0,597,471,552,61
47733,25.0,-12.0,12.0,597,471,552,63
47767,25.0,-12.0,12.0,597,471,552,65
47800,25.0,-12.0,12.0,597,471,552,67
47833,25.0,-12.0,12.0,597,471,552,69
47867,25.0,-12.0,12.0,597,471,552,71
47900,25.0,-12.0,12.0,597,471,552,73
47933,25.0,-12.0,12.0,597,471,552,74
47967,25.0,-12.0,12.0,597,471,552,76
48000,25.0,-12.0,12.0,597,471,552,78
48033,25.0,-12.0,12.0,597,471,552,80
48067,25.0,-12.0,12.0,597,471,552,82
48100,25.0,-12.0,12.0,597,471,552,83
48133,25.0,-12.0,12.0,597,471,552,85
48167,25.0,-12.0,12.0,597,471,552,86
48200,25.0,-12.0,12.0,597,471,552,87
48233,25.0,-12.0,12.0,597,471,552,89
48267,25.0,-12.0,12.0,597,471,552,90
48300,25.0,-12.0,12.0,597,471,552,91
48333,25.0,-12.0,12.0,597,471,552,92
48367,25.0,-12.0,12.0,597,471,552,93
48400,25.0,-12.0,12.0,597,471,552,94
48433,25.0,-12.0,12.0,597,471,552,94
48467,25.0,-12.0,12.0,597,471,552,95
48500,25.0,-12.0,12.0,597,471,552,95
48533,25.0,-12.0,12.0,597,471,552,95
48567,25.0,-12.0,12.0,597,471,552,96
48600,25.0,-12.0,12.0,597,471,552,96
48633,25.0,-12.0,12.0,597,471,552,96
48667,25.0,-12.0,12.0,597,471,552,95
48700,25.0,-12.0,12.0,597,471,552,95
48733,25.0,-12.0,12.0,597,471,552,95
48767,25.0,-12.0,12.0,597,471,552,94
48800,25.0,-12.0,12.0,597,471,552,94
48833,25.0,-12.0,12.0,597,471,552,93
48867,25.0,-12.0,12.0,597,471,552,92
48900,25.0,-12.0,12.0,597,471,552,91
48933,25.0,-12.0,12.0,597,471,552,90
48967,25.0,-12.0,12.0,597,471,552,89
49000,25.0,-12.0,12.0,597,471,552,87
49033,25.0,-12.0,12.0,597,471,552,86
49067,25.0,-12.0,12.0,597,471,552,85
49100,25.0,-12.0,12.0,597,471,552,83
49133,25.0,-12.0,12.0,597,471,552,82
49167,25.0,-12.0,12.0,597,471,552,80
49200,25.0,-12.0,12.0,597,471,552,78
49233,25.0,-12.0,12.0,597,471,552,76
49267,25.0,-12.0,12.0,597,471,552,74
49300,25.0,-12.0,12.0,597,471,552,73
49333,25.0,-12.0,12.0,597,471,552,71
49367,25.0,-12.0,12.0,597,471,552,69
49400,25.0,-12.0,12.0,597,471,552,67
49433,25.0,-12.0,12.0,597,471,552,65
49467,25.0,-12.0,12.0,597,471,552,63
49500,25.0,-12.0,12.0,597,471,552,61
49533,25.0,-12.0,12.0,597,471,552,59
49567,25.0,-12.0,12.0,597,471,552,56
49600,25.0,-12.0,12.0,597,471,552,54
49633,25.0,-12.0,12.0,597,471,552,52
49667,25.0,-12.0,12.0,597,471,552,51
49700,25.0,-12.0,12.0,597,471,552,49
49733,25.0,-12.0,12.0,597,471,552,47
49767,25.0,-12.0,12.0,597,471,552,45
49800,25.0,-12.0,12.0,597,471,552,43
49833,25.0,-12.0,12.0,597,471,552,41
49867,25.0,-12.0,12.0,597,471,552,40
49900,25.0,-12.0,12.0,597,471,552,38
49933,25.0,-12.0,12.0,597,471,552,37
49967,25.0,-12.0,12.0,597,471,552,35
50000,25.0,-12.0,12.0,597,471,552,34
50033,25.0,-12.0,12.0,597,471,552,32
50067,25.0,-12.0,12.0,597,471,552,31
50100,25.0,-12.0,12.0,597,471,552,30
50133,25.0,-12.0,12.0,597,471,552,29
50167,25.0,-12.0,12.0,597,471,552,28
50200,25.0,-12.0,12.0,597,471,552,28
50233,25.0,-12.0,12.0,597,471,552,27
50267,25.0,-12.0,12.0,597,471,552,26
50300,25.0,-12.0,12.0,597,471,552,26
50333,25.0,-12.0,12.0,597,471,552,26
50367,25.0,-12.0,12.0,597,471,552,26
50400,25.0,-12.0,12.0,597,471,552,26
50433,25.0,-12.0,12.0,597,471,552,26
50467,25.0,-12.0,12.0,597,471,552,26
50500,25.0,-12.0,12.0,597,471,552,26
50533,25.0,-12.0,12.0,597,471,552,26
50567,25.0,-12.0,12.0,597,471,552,27
50600,25.0,-12.0,12.0,597,471,552,28
50633,25.0,-12.0,12.0,597,471,552,28
50667,25.0,-12.0,12.0,597,471,552,29
50700,25.0,-12.0,12.0,597,471,552,30
50733,25.0,-12.0,12.0,597,471,552,31
50767,25.0,-12.0,12.0,597,471,552,32
50800,25.0,-12.0,12.0,597,471,552,34
50833,25.0,-12.0,12.0,597,471,552,35
50867,25.0,-12.0,12.0,597,471,552,37
50900,25.0,-12.0,12.0,597,471,552,38
50933,25.0,-12.0,12.0,597,471,552,40
50967,25.0,-12.0,12.0,597,471,552,41
51000,25.0,-12.0,12.0,597,471,552,43
51033,25.0,-12.0,12.0,597,471,552,45
51067,25.0,-12.0,12.0,597,471,552,47
51100,25.0,-12.0,12.0,597,471,552,49
51133,25.0,-12.0,12.0,597,471,552,51
51167,25.0,-12.0,12.0,597,471,552,52
51200,25.0,-12.0,12.0,597,471,552,54
51233,25.0,-12.0,12.0,597,471,552,56
51267,25.0,-12.0,12.0,597,471,552,59
51300,25.0,-12.0,12.0,597,471,552,61
51333,25.0,-12.0,12.0,597,471,552,63
51367,25.0,-12.0,12.0,597,471,552,65
51400,25.0,-12.0,12.0,597,471,552,67
51433,25.0,-12.0,12.0,597,471,552,69
51467,25.0,-12.0,12.0,597,471,552,71
51500,25.0,-12.0,12.0,597,471,552,73
51533,25.0,-12.0,12.0,597,471,552,74
51567,25.0,-12.0,12.0,597,471,552,76
51600,25.0,-12.0,12.0,597,471,552,78
51633,25.0,-12.0,12.0,597,471,552,80
51667,25.0,-12.0,12.0,597,471,552,82
51700,25.0,-12.0,12.0,597,471,552,83
51733,25.0,-12.0,12.0,597,471,552,85
51767,25.0,-12.0,12.0,597,471,552,86
51800,25.0,-12.0,12.0,597,471,552,87
51833,25.0,-12.0,12.0,597,471,552,89
51867,25.0,-12.0,12.0,597,471,552,90
51900,25.0,-12.0,12.0,597,471,552,91
51933,25.0,-12.0,12.0,597,471,552,92
51967,25.0,-12.0,12.0,597,471,552,93
52000,25.0,-12.0,12.0,597,471,552,94
52033,25.0,-12.0,12.0,597,471,552,94
52067,25.0,-12.0,12.0,597,471,552,95
52100,25.0,-12.0,12.0,597,471,552,95
52133,25.0,-12.0,12.0,597,471,552,95
52167,25.0,-12.0,12.0,597,471,552,96
52200,25.0,-12.0,12.0,597,471,552,96
52233,25.0,-12.0,12.0,597,471,552,96
52267,25.0,-12.0,12.0,597,471,552,95
52300,25.0,-12.0,12.0,597,471,552,95
52333,25.0,-12.0,12.0,597,471,552,95
52367,25.0,-12.0,12.0,597,471,552,94
52400,25.0,-12.0,12.0,597,471,552,94
52433,25.0,-12.0,12.0,597,471,552,93
52467,25.0,-12.0,12.0,597,471,552,92
52500,25.0,-12.0,12.0,597,471,552,91
52533,25.0,-12.0,12.0,597,471,552,90
52567,25.0,-12.0,12.0,597,471,552,89
52600,25.0,-12.0,12.0,597,471,552,87
52633,25.0,-12.0,12.0,597,471,552,86
52667,25.0,-12.0,12.0,597,471,552,85
52700,25.0,-12.0,12.0,597,471,552,83
52733,25.0,-12.0,12.0,597,471,552,82
52767,25.0,-12.0,12.0,597,471,552,80
52800,25.0,-12.0,12.0,597,471,552,78
52833,25.0,-12.0,12.0,597,471,552,76
52867,25.0,-12.0,12.0,597,471,552,74
52900,25.0,-12.0,12.0,597,471,552,73
52933,25.0,-12.0,12.0,597,471,552,71
52967,25.0,-12.0,12.0,597,471,552,69
53000,25.0,-12.0,12.0,597,471,552,67
53033,25.0,-12.0,12.0,597,471,552,65
53067,25.0,-12.0,12.0,597,471,552,63
53100,25.0,-12.0,12.0,597,471,552,61
53133,25.0,-12.0,12.0,597,471,552,59
53167,25.0,-12.0,12.0,597,471,552,56
53200,25.0,-12.0,12.0,597,471,552,54
53233,25.0,-12.0,12.0,597,471,552,52
53267,25.0,-12.0,12.0,597,471,552,51
53300,25.0,-12.0,12.0,597,471,552,49
53333,25.0,-12.0,12.0,597,471,552,47
53367,25.0,-12.0,12.0,597,471,552,45
53400,25.0,-12.0,12.0,597,471,552,43
53433,25.0,-12.0,12.0,597,471,552,41
53467,25.0,-12.0,12.0,597,471,552,40
53500,25.0,-12.0,12.0,597,471,552,38
53533,25.0,-12.0,12.0,597,471,552,37
53567,25.0,-12.0,12.0,597,471,552,35
53600,25.0,-12.0,12.0,597,471,552,34
53633,25.0,-12.0,12.0,597,471,552,32
53667,25.0,-12.0,12.0,597,471,552,31
53700,25.0,-12.0,12.0,597,471,552,30
53733,25.0,-12.0,12.0,597,471,552,29
53767,25.0,-12.0,12.0,597,471,552,28
53800,25.0,-12.0,12.0,597,471,552,28
53833,25.0,-12.0,12.0,597,471,552,27
53867,25.0,-12.0,12.0,597,471,552,26
53900,25.0,-12.0,12.0,597,471,552,26
53933,25.0,-12.0,12.0,597,471,552,26
53967,25.0,-12.0,12.0,597,471,552,26
54000,25.0,-12.0,12.0,597,471,552,26
54033,25.0,-12.0,12.0,597,471,552,26
54067,25.0,-12.0,12.0,597,471,552,26
54100,25.0,-12.0,12.0,597,471,552,26
54133,25.0,-12.0,12.0,597,471,552,26
54167,25.0,-12.0,12.0,597,471,552,27
54200,25.0,-12.0,12.0,597,471,552,28
54233,25.0,-12.0,12.0,597,471,552,28
54267,25.0,-12.0,12.0,597,471,552,29
54300,25.0,-12.0,12.0,597,471,552,30
54333,25.0,-12.0,12.0,597,471,552,31
54367,25.0,-12.0,12.0,597,471,552,32
54400,25.0,-12.0,12.0,597,471,552,34
54433,25.0,-12.0,12.0,597,471,552,35
54467,25.0,-12.0,12.0,597,471,552,37
54500,25.0,-12.0,12.0,597,471,552,38
54533,25.0,-12.0,12.0,597,471,552,40
54567,25.0,-12.0,12.0,597,471,552,41
54600,25.0,-12.0,12.0,597,471,552,43
54633,25.0,-12.0,12.0,597,471,552,45
54667,25.0,-12.0,12.0,597,471,552,47
54700,25.0,-12.0,12.0,597,471,552,49
54733,25.0,-12.0,12.0,597,471,552,51
54767,25.0,-12.0,12.0,597,471,552,52
54800,25.0,-12.0,12.0,597,471,552,54
54833,25.0,-12.0,12.0,597,471,552,56
54867,25.0,-12.0,12.0,597,471,552,59
54900,25.0,-12.0,12.0,597,471,552,61
54933,25.0,-12.0,12.0,597,471,552,63
54967,25.0,-12.0,12.0,597,471,552,65
55000,25.0,-12.0,12.0,597,471,552,67
55033,25.0,-12.0,12.0,597,471,552,69
55067,25.0,-12.0,12.0,597,471,552,71
55100,25.0,-12.0,12.0,597,471,552,73
55133,25.0,-12.0,12.0,597,471,552,74
55167,25.0,-12.0,12.0,597,471,552,76
55200,25.0,-12.0,12.0,597,471,552,78
55233,25.0,-12.0,12.0,597,471,552,80
55267,25.0,-12.0,12.0,597,471,552,82
55300,25.0,-12.0,12.0,597,471,552,83
55333,25.0,-12.0,12.0,597,471,552,85
55367,25.0,-12.0,12.0,597,471,552,86
55400,25.0,-12.0,12.0,597,471,552,87
55433,25.0,-12.0,12.0,597,471,552,89
55467,25.0,-12.0,12.0,597,471,552,90
55500,25.0,-12.0,12.0,597,471,552,91
55533,25.0,-12.0,12.0,597,471,552,92
55567,25.0,-12.0,12.0,597,471,552,93
55600,25.0,-12.0,12.0,597,471,552,94
55633,25.0,-12.0,12.0,597,471,552,94
55667,25.0,-12.0,12.0,597,471,552,95
55700,25.0,-12.0,12.0,597,471,552,95
55733,25.0,-12.0,12.0,597,471,552,95
55767,25.0,-12.0,12.0,597,471,552,96
55800,25.0,-12.0,12.0,597,471,552,96
55833,25.0,-12.0,12.0,597,471,552,96
55867,25.0,-12.0,12.0,597,471,552,95
55900,25.0,-12.0,12.0,597,471,552,95
55933,25.0,-12.0,12.0,597,471,552,95
55967,25.0,-12.0,12.0,597,471,552,94
56000,25.0,-12.0,12.0,597,471,552,94
56033,25.0,-12.0,12.0,597,471,552,93
56067,25.0,-12.0,12.0,597,471,552,92
56100,25.0,-12.0,12.0,597,471,552,91
56133,25.0,-12.0,12.0,597,471,552,90
56167,25.0,-12.0,12.0,597,471,552,89
56200,25.0,-12.0,12.0,597,471,552,87
56233,25.0,-12.0,12.0,597,471,552,86
56267,25.0,-12.0,12.0,597,471,552,85
56300,25.0,-12.0,12.0,597,471,552,83
56333,25.0,-12.0,12.0,597,471,552,82
56367,25.0,-12.0,12.0,597,471,552,80
56400,25.0,-12.0,12.0,597,471,552,78
56433,25.0,-12.0,12.0,597,471,552,76
56467,25.0,-12.0,12.0,597,471,552,74
56500,25.0,-12.0,12.0,597,471,552,73
56533,25.0,-12.0,12.0,597,471,552,71
56567,25.0,-12.0,12.0,597,471,552,69
56600,25.0,-12.0,12.0,597,471,552,67
56633,25.0,-12.0,12.0,597,471,552,65
56667,25.0,-12.0,12.0,597,471,552,63
56700,25.0,-12.0,12.0,597,471,552,61
56733,25.0,-12.0,12.0,597,471,552,59
56767,25.0,-12.0,12.0,597,471,552,56
56800,25.0,-12.0,12.0,597,471,552,54
56833,25.0,-12.0,12.0,597,471,552,52
56867,25.0,-12.0,12.0,597,471,552,51
56900,25.0,-12.0,12.0,597,471,552,49
56933,25.0,-12.0,12.0,597,471,552,47
56967,25.0,-12.0,12.0,597,471,552,45
57000,25.0,-12.0,12.0,597,471,552,43
57033,25.0,-12.0,12.0,597,471,552,41
57067,25.0,-12.0,12.0,597,471,552,40
57100,25.0,-12.0,12.0,597,471,552,38
57133,25.0,-12.0,12.0,597,471,552,37
57167,25.0,-12.0,12.0,597,471,552,35
57200,25.0,-12.0,12.0,597,471,552,34
57233,25.0,-12.0,12.0,597,471,552,32
57267,25.0,-12.0,12.0,597,471,552,31
57300,25.0,-12.0,12.0,597,471,552,30
57333,25.0,-12.0,12.0,597,471,552,29
57367,25.0,-12.0,12.0,597,471,552,28
57400,25.0,-12.0,12.0,597,471,552,28
57433,25.0,-12.0,12.0,597,471,552,27
57467,25.0,-12.0,12.0,597,471,552,26
57500,25.0,-12.0,12.0,597,471,552,26
57533,25.0,-12.0,12.0,597,471,552,26
57567,25.0,-12.0,12.0,597,471,552,26
