t_ms,pan_deg,tilt_deg,nod_deg,pan_unit,tilt_unit,nod_unit,led
18433,0.0,-8.0,-42.0,512,484,368,42
18467,0.0,-8.0,-42.0,512,484,368,41
18500,0.0,-8.0,-42.0,512,484,368,40
18533,0.0,-8.0,-42.0,512,484,368,39
18567,0.0,-8.0,-42.0,512,484,368,37
18600,0.0,-8.0,-42.0,512,484,368,36
18633,0.0,-8.0,-42.0,512,484,368,35
18667,0.0,-8.0,-42.0,512,484,368,34
18700,0.0,-8.0,-42.0,512,484,368,33
18733,0.0,-8.0,-42.0,512,484,368,32
18767,0.0,-8.0,-42.0,512,484,368,31
18800,0.0,-8.0,-42.0,512,484,368,30
18833,0.0,-8.0,-42.0,512,484,368,29
18867,0.0,-8.0,-42.0,512,484,368,28
18900,0.0,-8.0,-42.0,512,484,368,27
18933,0.0,-8.0,-42.0,512,484,368,26
18967,0.0,-8.0,-42.0,512,484,368,25
19000,0.0,-8.0,-42.0,512,484,368,24
19033,0.0,-8.0,-42.0,512,484,368,23
19067,0.0,-8.0,-42.0,512,484,368,23
19100,0.0,-8.0,-42.0,512,484,368,22
19133,0.0,-8.0,-42.0,512,484,368,21
19167,0.0,-8.0,-42.0,512,484,368,20
19200,0.0,-8.0,-42.0,512,484,368,19
19233,0.0,-8.0,-42.0,512,484,368,18
19267,0.0,-8.0,-42.0,512,484,368,18
19300,0.0,-8.0,-42.0,512,484,368,17
19333,0.0,-8.0,-42.0,512,484,368,16
19367,0.0,-8.0,-42.0,512,484,368,16
19400,0.0,-8.0,-42.0,512,484,368,15
19433,0.0,-8.0,-42.0,512,484,368,15
19467,0.0,-8.0,-42.0,512,484,368,14
19500,0.0,-8.0,-42.0,512,484,368,13
19533,0.0,-8.0,-42.0,512,484,368,13
19567,0.0,-8.0,-42.0,512,484,368,13
19600,0.0,-8.0,-42.0,512,484,368,12
19633,0.0,-8.0,-42.0,512,484,368,12
19667,0.0,-8.0,-42.0,512,484,368,11
19700,0.0,-8.0,-42.0,512,484,368,11
19733,0.0,-8.0,-42.0,512,484,368,11
19767,0.0,-8.0,-42.0,512,484,368,10
19800,0.0,-8.0,-42.0,512,484,368,10
19833,0.0,-8.0,-42.0,512,484,368,10
19867,0.0,-8.0,-42.0,512,484,368,10
19900,0.0,-8.0,-42.0,512,484,368,10
19933,0.0,-8.0,-42.0,512,484,368,10
19967,0.0,-8.0,-42.0,512,484,368,10
20000,0.0,-8.0,-42.0,512,484,368,10
20033,0.0,-8.0,-42.0,512,484,368,10
20067,0.0,-8.0,-42.0,512,484,368,10
20100,0.0,-8.0,-42.0,512,484,368,10
20133,0.0,-8.0,-42.0,512,484,368,11
20167,0.0,-8.0,-42.0,512,484,368,11
20200,0.0,-8.0,-42.0,512,484,368,12
20233,0.0,-8.0,-42.0,512,484,368,13
20267,0.0,-8.0,-42.0,512,484,368,14
20300,0.0,-8.0,-42.0,512,484,368,15
20333,0.0,-8.0,-42.0,512,484,368,16
20367,0.0,-8.0,-42.0,512,484,368,17
20400,0.0,-8.0,-42.0,512,484,368,19
20433,0.0,-8.0,-42.0,512,484,368,20
20467,0.0,-8.0,-42.0,512,484,368,22
20500,0.0,-8.0,-42.0,512,484,368,23
20533,0.0,-8.0,-42.0,512,484,368,25
20567,0.0,-8.0,-42.0,512,484,368,27
20600,0.0,-8.0,-42.0,512,484,368,29
20633,0.0,-8.0,-42.0,512,484,368,31
20667,0.0,-8.0,-42.0,512,484,368,33
20700,0.0,-8.0,-42.0,512,484,368,35
20733,0.0,-8.0,-42.0,512,484,368,37
20767,0.0,-8.0,-42.0,512,484,368,39
20800,0.0,-8.0,-42.0,512,484,368,41
20833,0.0,-8.0,-42.0,512,484,368,44
20867,0.0,-8.0,-42.0,512,484,368,46
20900,0.0,-8.0,-42.0,512,484,368,48
20933,0.0,-8.0,-42.0,512,484,368,50
20967,0.0,-8.0,-42.0,512,484,368,52
21000,0.0,-8.0,-42.0,512,484,368,54
21033,0.0,-8.0,-42.0,512,484,368,56
21067,0.0,-8.0,-42.0,512,484,368,58
21100,0.0,-8.0,-42.0,512,484,368,60
21133,0.0,-8.0,-42.0,512,484,368,62
21167,0.0,-8.0,-42.0,512,484,368,64
21200,0.0,-8.0,-42.0,512,484,368,66
21233,0.0,-8.0,-42.0,512,484,368,67
21267,0.0,-8.0,-42.0,512,484,368,69
21300,0.0,-8.0,-42.0,512,484,368,71
21333,0.0,-8.0,-42.0,512,484,368,72
21367,0.0,-8.0,-42.0,512,484,368,73
21400,0.0,-8.0,-42.0,512,484,368,74
21433,0.0,-8.0,-42.0,512,484,368,76
21467,0.0,-8.0,-42.0,512,484,368,76
21500,0.0,-8.0,-42.0,512,484,368,77
21533,0.0,-8.0,-42.0,512,484,368,78
21567,0.0,-8.0,-42.0,512,484,368,79
21600,0.0,-8.0,-42.0,512,484,368,79
21633,0.0,-8.0,-42.0,512,484,368,79
21667,0.0,-8.0,-42.0,512,484,368,80
21700,0.0,-8.0,-42.0,512,484,368,80
21733,0.0,-8.0,-42.0,512,484,368,80
21767,0.0,-8.0,-42.0,512,484,368,80
21800,0.0,-8.0,-42.0,512,484,368,80
21833,0.0,-8.0,-42.0,512,484,368,79
21867,0.0,-8.0,-42.0,512,484,368,79
21900,0.0,-8.0,-42.0,512,484,368,79
21933,0.0,-8.0,-42.0,512,484,368,79
21967,0.0,-8.0,-42.0,512,484,368,79
22000,0.0,-8.0,-42.0,512,484,368,78
22033,0.0,-8.0,-42.0,512,484,368,78
22067,0.0,-8.0,-42.0,512,484,368,78
22100,0.0,-8.0,-42.0,512,484,368,77
22133,0.0,-8.0,-42.0,512,484,368,77
22167,0.0,-8.0,-42.0,512,484,368,76
22200,0.0,-8.0,-42.0,512,484,368,76
22233,0.0,-8.0,-42.0,512,484,368,75
22267,0.0,-8.0,-42.0,512,484,368,75
22300,0.0,-8.0,-42.0,512,484,368,74
22333,0.0,-8.0,-42.0,512,484,368,74
22367,0.0,-8.0,-42.0,512,484,368,73
22400,0.0,-8.0,-42.0,512,484,368,72
22433,0.0,-8.0,-42.0,512,484,368,71
22467,0.0,-8.0,-42.0,512,484,368,71
22500,0.0,-8.0,-42.0,512,484,368,70
22533,0.0,-8.0,-42.0,512,484,368,69
22567,0.0,-8.0,-42.0,512,484,368,68
22600,0.0,-8.0,-42.0,512,484,368,68
22633,0.0,-8.0,-42.0,512,484,368,67
22667,0.0,-8.0,-42.0,512,484,368,66
22700,0.0,-8.0,-42.0,512,484,368,65
22733,0.0,-8.0,-42.0,512,484,368,64
22767,0.0,-8.0,-42.0,512,484,368,63
22800,0.0,-8.0,-42.0,512,484,368,62
22833,0.0,-8.0,-42.0,512,484,368,61
22867,0.0,-8.0,-42.0,512,484,368,60
22900,0.0,-8.0,-42.0,512,484,368,59
22933,0.0,-8.0,-42.0,512,484,368,58
22967,0.0,-8.0,-42.0,512,484,368,57
23000,0.0,-8.0,-42.0,512,484,368,56
23033,0.0,-8.0,-42.0,512,484,368,55
23067,0.0,-8.0,-42.0,512,484,368,54
23100,0.0,-8.0,-42.0,512,484,368,53
23133,0.0,-8.0,-42.0,512,484,368,52
23167,0.0,-8.0,-42.0,512,484,368,51
23200,0.0,-8.0,-42.0,512,484,368,50
23233,0.0,-8.0,-42.0,512,484,368,49
23267,0.0,-8.0,-42.0,512,484,368,47
23300,0.0,-8.0,-42.0,512,484,368,46
23333,0.0,-8.0,-42.0,512,484,368,45
23367,0.0,-8.0,-42.0,512,484,368,44
23400,0.0,-8.0,-42.0,512,484,368,43
23433,0.0,-8.0,-42.0,512,484,368,42
23467,0.0,-8.0,-42.0,512,484,368,41
23500,0.0,-8.0,-42.0,512,484,368,40
23533,0.0,-8.0,-42.0,512,484,368,39
23567,0.0,-8.0,-42.0,512,484,368,37
23600,0.0,-8.0,-42.0,512,484,368,36
23633,0.0,-8.0,-42.0,512,484,368,35
23667,0.0,-8.0,-42.0,512,484,368,34
23700,0.0,-8.0,-42.0,512,484,368,33
23733,0.0,-8.0,-42.0,512,484,368,32
23767,0.0,-8.0,-42.0,512,484,368,31
23800,0.0,-8.0,-42.0,512,484,368,30
23833,0.0,-8.0,-42.0,512,484,368,29
23867,0.0,-8.0,-42.0,512,484,368,28
23900,0.0,-8.0,-42.0,512,484,368,27
23933,0.0,-8.0,-42.0,512,484,368,26
23967,0.0,-8.0,-42.0,512,484,368,25
24000,0.0,-8.0,-42.0,512,484,368,24
24033,0.0,-8.0,-42.0,512,484,368,23
24067,0.0,-8.0,-42.0,512,484,368,23
24100,0.0,-8.0,-42.0,512,484,368,22
24133,0.0,-8.0,-42.0,512,484,368,21
24167,0.0,-8.0,-42.0,512,484,368,20
24200,0.0,-8.0,-42.0,512,484,368,19
24233,0.0,-8.0,-42.0,512,484,368,18
24267,0.0,-8.0,-42.0,512,484,368,18
24300,0.0,-8.0,-42.0,512,484,368,17
24333,0.0,-8.0,-42.0,512,484,368,16
24367,0.0,-8.0,-42.0,512,484,368,16
24400,0.0,-8.0,-42.0,512,484,368,15
24433,0.0,-8.0,-42.0,512,484,368,15
24467,0.0,-8.0,-42.0,512,484,368,14
24500,0.0,-8.0,-42.0,512,484,368,13
24533,0.0,-8.0,-42.0,512,484,368,13
24567,0.0,-8.0,-42.0,512,484,368,13
24600,0.0,-8.0,-42.0,512,484,368,12
24633,0.0,-8.0,-42.0,512,484,368,12
24667,0.0,-8.0,-42.0,512,484,368,11
24700,0.0,-8.0,-42.0,512,484,368,11
24733,0.0,-8.0,-42.0,512,484,368,11
24767,0.0,-8.0,-42.0,512,484,368,10
24800,0.0,-8.0,-42.0,512,484,368,10
24833,0.0,-8.0,-42.0,512,484,368,10
24867,0.0,-8.0,-42.0,512,484,368,10
24900,0.0,-8.0,-42.0,512,484,368,10
24933,0.0,-8.0,-42.0,512,484,368,10
24967,0.0,-8.0,-42.0,512,484,368,10
25000,0.0,-8.0,-42.0,512,484,368,10
25033,0.0,-8.0,-42.0,512,484,368,10
25067,0.0,-8.0,-42.0,512,484,368,10
25100,0.0,-8.0,-42.0,512,484,368,10
25133,0.0,-8.0,-42.0,512,484,368,11
25167,0.0,-8.0,-42.0,512,484,368,11
25200,0.0,-8.0,-42.0,512,484,368,12
25233,0.0,-8.0,-42.0,512,484,368,13
25267,0.0,-8.0,-42.0,512,484,368,14
25300,0.0,-8.0,-42.0,512,484,368,15
25333,0.0,-8.0,-42.0,512,484,368,16
25367,0.0,-8.0,-42.0,512,484,368,17
25400,0.0,-8.0,-42.0,512,484,368,19
25433,0.0,-8.0,-42.0,512,484,368,20
25467,0.0,-8.0,-42.0,512,484,368,22
25500,0.0,-8.0,-42.0,512,484,368,23
25533,0.0,-8.0,-42.0,512,484,368,25
25567,0.0,-8.0,-42.0,512,484,368,27
25600,0.0,-8.0,-42.0,512,484,368,29
25633,0.0,-8.0,-42.0,512,484,368,31
25667,0.0,-8.0,-42.0,512,484,368,33
25700,0.0,-8.0,-42.0,512,484,368,35
25733,0.0,-8.0,-42.0,512,484,368,37
25767,0.0,-8.0,-42.0,512,484,368,39
25800,0.0,-8.0,-42.0,512,484,368,41
25833,0.0,-8.0,-42.0,512,484,368,44
25867,0.0,-8.0,-42.0,512,484,368,46
25900,0.0,-8.0,-42.0,512,484,368,48
25933,0.0,-8.0,-42.0,512,484,368,50
25967,0.0,-8.0,-42.0,512,484,368,52
26000,0.0,-8.0,-42.0,512,484,368,54
26033,0.0,-8.0,-42.0,512,484,368,56
26067,0.0,-8.0,-42.0,512,484,368,58
26100,0.0,-8.0,-42.0,512,484,368,60
26133,0.0,-8.0,-42.0,512,484,368,62
26167,0.0,-8.0,-42.0,512,484,368,64
26200,0.0,-8.0,-42.0,512,484,368,66
26233,0.0,-8.0,-42.0,512,484,368,67
26267,0.0,-8.0,-42.0,512,484,368,69
26300,0.0,-8.0,-42.0,512,484,368,71
26333,0.0,-8.0,-42.0,512,484,368,72
26367,0.0,-8.0,-42.0,512,484,368,73
26400,0.0,-8.0,-42.0,512,484,368,74
26433,0.0,-8.0,-42.0,512,484,368,76
26467,0.0,-8.0,-42.0,512,484,368,76
26500,0.0,-8.0,-42.0,512,484,368,77
26533,0.0,-8.0,-42.0,512,484,368,78
26567,0.0,-8.0,-42.0,512,484,368,79
26600,0.0,-8.0,-42.0,512,484,368,79
26633,0.0,-8.0,-42.0,512,484,368,79
26667,0.0,-8.0,-42.0,512,484,368,80
26700,0.0,-8.0,-42.0,512,484,368,80
26733,0.0,-8.0,-42.0,512,484,368,80
26767,0.0,-8.0,-42.0,512,484,368,80
26800,0.0,-8.0,-42.0,512,484,368,80
26833,0.0,-8.0,-42.0,512,484,368,79
26867,0.0,-8.0,-42.0,512,484,368,79
26900,0.0,-8.0,-42.0,512,484,368,79
26933,0.0,-8.0,-42.0,512,484,368,79
26967,0.0,-8.0,-42.0,512,484,368,79
27000,0.0,-8.0,-42.0,512,484,368,78
27033,0.0,-8.0,-42.0,512,484,368,78
27067,0.0,-8.0,-42.0,512,484,368,78
27100,0.0,-8.0,-42.0,512,484,368,77
27133,0.0,-8.0,-42.0,512,484,368,77
27167,0.0,-8.0,-42.0,512,484,368,76
27200,0.0,-8.0,-42.0,512,484,368,76
27233,0.0,-8.0,-42.0,512,484,368,75
27267,0.0,-8.0,-42.0,512,484,368,75
27300,0.0,-8.0,-42.0,512,484,368,74
27333,0.0,-8.0,-42.0,512,484,368,74
27367,0.0,-8.0,-42.0,512,484,368,73
27400,0.0,-8.0,-42.0,512,484,368,72
27433,0.0,-8.0,-42.0,512,484,368,71
27467,0.0,-8.0,-42.0,512,484,368,71
27500,0.0,-8.0,-42.0,512,484,368,70
27533,0.0,-8.0,-42.0,512,484,368,69
27567,0.0,-8.0,-42.0,512,484,368,68
27600,0.0,-8.0,-42.0,512,484,368,68
27633,0.0,-8.0,-42.0,512,484,368,67
27667,0.0,-8.0,-42.0,512,484,368,66
27700,0.0,-8.0,-42.0,512,484,368,65
27733,0.0,-8.0,-42.0,512,484,368,64
27767,0.0,-8.0,-42.0,512,484,368,63
27800,0.0,-8.0,-42.0,512,484,368,62
27833,0.0,-8.0,-42.0,512,484,368,61
27867,0.0,-8.0,-42.0,512,484,368,60
27900,0.0,-8.0,-42.0,512,484,368,59
27933,0.0,-8.0,-42.0,512,484,368,58
27967,0.0,-8.0,-42.0,512,484,368,57
28000,0.0,-8.0,-42.0,512,484,368,56
28033,0.0,-8.0,-42.0,512,484,368,55
28067,0.0,-8.0,-42.0,512,484,368,54
28100,0.0,-8.0,-42.0,512,484,368,53
28133,0.0,-8.0,-42.0,512,484,368,52
28167,0.0,-8.0,-42.0,512,484,368,51
28200,0.0,-8.0,-42.0,512,484,368,50
28233,0.0,-8.0,-42.0,512,484,368,49
28267,0.0,-8.0,-42.0,512,484,368,47
28300,0.0,-8.0,-42.0,512,484,368,46
28333,0.0,-8.0,-42.0,512,484,368,45
28367,0.0,-8.0,-42.0,512,484,368,44
28400,0.0,-8.0,-42.0,512,484,368,43
28433,0.0,-8.0,-42.0,512,484,368,42
28467,0.0,-8.0,-42.0,512,484,368,41
28500,0.0,-8.0,-42.0,512,484,368,40
28533,0.0,-8.0,-42.0,512,484,368,39
28567,0.0,-8.0,-42.0,512,484,368,37
28600,0.0,-8.0,-42.0,512,484,368,36
28633,0.0,-8.0,-42.0,512,484,368,35
28667,0.0,-8.0,-42.0,512,484,368,34
28700,0.0,-8.0,-42.0,512,484,368,33
28733,0.0,-8.0,-42.0,512,484,368,32
28767,0.0,-8.0,-42.0,512,484,368,31
28800,0.0,-8.0,-42.0,512,484,368,30
28833,0.0,-8.0,-42.0,512,484,368,29
28867,0.0,-8.0,-42.0,512,484,368,28
28900,0.0,-8.0,-42.0,512,484,368,27
28933,0.0,-8.0,-42.0,512,484,368,26
28967,0.0,-8.0,-42.0,512,484,368,25
29000,0.0,-8.0,-42.0,512,484,368,24
29033,0.0,-8.0,-42.0,512,484,368,23
29067,0.0,-8.0,-42.0,512,484,368,23
29100,0.0,-8.0,-42.0,512,484,368,22
29133,0.0,-8.0,-42.0,512,484,368,21
29167,0.0,-8.0,-42.0,512,484,368,20
29200,0.0,-8.0,-42.0,512,484,368,19
29233,0.0,-8.0,-42.0,512,484,368,18
29267,0.0,-8.0,-42.0,512,484,368,18
29300,0.0,-8.0,-42.0,512,484,368,17
29333,0.0,-8.0,-42.0,512,484,368,16
29367,0.0,-8.0,-42.0,512,484,368,16
29400,0.0,-8.0,-42.0,512,484,368,15
29433,0.0,-8.0,-42.0,512,484,368,15
29467,0.0,-8.0,-42.0,512,484,368,14
29500,0.0,-8.0,-42.0,512,484,368,13
29533,0.0,-8.0,-42.0,512,484,368,13
29567,0.0,-8.0,-42.0,512,484,368,13
29600,0.0,-8.0,-42.0,512,484,368,12
29633,0.0,-8.0,-42.0,512,484,368,12
29667,0.0,-8.0,-42.0,512,484,368,11
29700,0.0,-8.0,-42.0,512,484,368,11
29733,0.0,-8.0,-42.0,512,484,368,11
29767,0.0,-8.0,-42.0,512,484,368,10
29800,0.0,-8.0,-42.0,512,484,368,10
29833,0.0,-8.0,-42.0,512,484,368,10
29867,0.0,-8.0,-42.0,512,484,368,10
29900,0.0,-8.0,-42.0,512,484,368,10
29933,0.0,-8.0,-42.0,512,484,368,10
29967,0.0,-8.0,-42.0,512,484,368,10
30000,0.0,-8.0,-42.0,512,484,368,10
30033,0.0,-8.0,-42.0,512,484,368,10
30067,0.0,-8.0,-42.0,512,484,368,10
30100,0.0,-8.0,-42.0,512,484,368,10
30133,0.0,-8.0,-42.0,512,484,368,11
30167,0.0,-8.0,-42.0,512,484,368,11
30200,0.0,-8.0,-42.0,512,484,368,12
30233,0.0,-8.0,-42.0,512,484,368,13
30267,0.0,-8.0,-42.0,512,484,368,14
30300,0.0,-8.0,-42.0,512,484,368,15
30333,0.0,-8.0,-42.0,512,484,368,16
30367,0.0,-8.0,-42.0,512,484,368,17
30400,0.0,-8.0,-42.0,512,484,368,19
30433,0.0,-8.0,-42.0,512,484,368,20
30467,0.0,-8.0,-42.0,512,484,368,22
30500,0.0,-8.0,-42.0,512,484,368,23
30533,0.0,-8.0,-42.0,512,484,368,25
30567,0.0,-8.0,-42.0,512,484,368,27
30600,0.0,-8.0,-42.0,512,484,368,29
30633,0.0,-8.0,-42.0,512,484,368,31
30667,0.0,-8.0,-42.0,512,484,368,33
30700,0.0,-8.0,-42.0,512,484,368,35
30733,0.0,-8.0,-42.0,512,484,368,37
30767,0.0,-8.0,-42.0,512,484,368,39
30800,0.0,-8.0,-42.0,512,484,368,41
30833,0.0,-8.0,-42.0,512,484,368,44
30867,0.0,-8.0,-42.0,512,484,368,46
30900,0.0,-8.0,-42.0,512,484,368,48
30933,0.0,-8.0,-42.0,512,484,368,50
30967,0.0,-8.0,-42.0,512,484,368,52
31000,0.0,-8.0,-42.0,512,484,368,54
31033,0.0,-8.0,-42.0,512,484,368,56
31067,0.0,-8.0,-42.0,512,484,368,58
31100,0.0,-8.0,-42.0,512,484,368,60
31133,0.0,-8.0,-42.0,512,484,368,62
31167,0.0,-8.0,-42.0,512,484,368,64
31200,0.0,-8.0,-42.0,512,484,368,66
31233,0.0,-8.0,-42.0,512,484,368,67
31267,0.0,-8.0,-42.0,512,484,368,69
31300,0.0,-8.0,-42.0,512,484,368,71
31333,0.0,-8.0,-42.0,512,484,368,72
31367,0.0,-8.0,-42.0,512,484,368,73
31400,0.0,-8.0,-42.0,512,484,368,74
31433,0.0,-8.0,-42.0,512,484,368,76
31467,0.0,-8.0,-42.0,512,484,368,76
31500,0.0,-8.0,-42.0,512,484,368,77
31533,0.0,-8.0,-42.0,512,484,368,78
31567,0.0,-8.0,-42.0,512,484,368,79
31600,0.0,-8.0,-42.0,512,484,368,79
31633,0.0,-8.0,-42.0,512,484,368,79
31667,0.0,-8.0,-42.0,512,484,368,80
31700,0.0,-8.0,-42.0,512,484,368,80
31733,0.0,-8.0,-42.0,512,484,368,80
31767,0.0,-8.0,-42.0,512,484,368,80
31800,0.0,-8.0,-42.0,512,484,368,80
31833,0.0,-8.0,-42.0,512,484,368,79
31867,0.0,-8.0,-42.0,512,484,368,79
31900,0.0,-8.0,-42.0,512,484,368,79
31933,0.0,-8.0,-42.0,512,484,368,79
31967,0.0,-8.0,-42.0,512,484,368,79
32000,0.0,-8.0,-42.0,512,484,368,78
32033,0.0,-8.0,-42.0,512,484,368,78
32067,0.0,-8.0,-42.0,512,484,368,78
32100,0.0,-8.0,-42.0,512,484,368,77
32133,0.0,-8.0,-42.0,512,484,368,77
32167,0.0,-8.0,-42.0,512,484,368,76
32200,0.0,-8.0,-42.0,512,484,368,76
32233,0.0,-8.0,-42.0,512,484,368,75
32267,0.0,-8.0,-42.0,512,484,368,75
32300,0.0,-8.0,-42.0,512,484,368,74
32333,0.0,-8.0,-42.0,512,484,368,74
32367,0.0,-8.0,-42.0,512,484,368,73
32400,0.0,-8.0,-42.0,512,484,368,72
32433,0.0,-8.0,-42.0,512,484,368,71
32467,0.0,-8.0,-42.0,512,484,368,71
32500,0.0,-8.0,-42.0,512,484,368,70
32533,0.0,-8.0,-42.0,512,484,368,69
32567,0.0,-8.0,-42.0,512,484,368,68
32600,0.0,-8.0,-42.0,512,484,368,68
32633,0.0,-8.0,-42.0,512,484,368,67
32667,0.0,-8.0,-42.0,512,484,368,66
32700,0.0,-8.0,-42.0,512,484,368,65
32733,0.0,-8.0,-42.0,512,484,368,64
32767,0.0,-8.0,-42.0,512,484,368,63
32800,0.0,-8.0,-42.0,512,484,368,62
32833,0.0,-8.0,-42.0,512,484,368,61
32867,0.0,-8.0,-42.0,512,484,368,60
32900,0.0,-8.0,-42.0,512,484,368,59
32933,0.0,-8.0,-42.0,512,484,368,58
32967,0.0,-8.0,-42.0,512,484,368,57
33000,0.0,-8.0,-42.0,512,484,368,56
33033,0.0,-8.0,-42.0,512,484,368,55
33067,0.0,-8.0,-42.0,512,484,368,54
33100,0.0,-8.0,-42.0,512,484,368,53
33133,0.0,-8.0,-42.0,512,484,368,52
33167,0.0,-8.0,-42.0,512,484,368,51
33200,0.0,-8.0,-42.0,512,484,368,50
33233,0.0,-8.0,-42.0,512,484,368,49
33267,0.0,-8.0,-42.0,512,484,368,47
33300,0.0,-8.0,-42.0,512,484,368,46
33333,0.0,-8.0,-42.0,512,484,368,45
33367,0.0,-8.0,-42.0,512,484,368,44
33400,0.0,-8.0,-42.0,512,484,368,43
33433,0.0,-8.0,-42.0,512,484,368,42
33467,0.0,-8.0,-42.0,512,484,368,41
33500,0.0,-8.0,-42.0,512,484,368,40
33533,0.0,-8.0,-42.0,512,484,368,39
33567,0.0,-8.0,-42.0,512,484,368,37
33600,0.0,-8.0,-42.0,512,484,368,36
33633,0.0,-8.0,-42.0,512,484,368,35
33667,0.0,-8.0,-42.0,512,484,368,34
33700,0.0,-8.0,-42.0,512,484,368,33
33733,0.0,-8.0,-42.0,512,484,368,32
33767,0.0,-8.0,-42.0,512,484,368,31
33800,0.0,-8.0,-42.0,512,484,368,30
33833,0.0,-8.0,-42.0,512,484,368,29
33867,0.0,-8.0,-42.0,512,484,368,28
33900,0.0,-8.0,-42.0,512,484,368,27
33933,0.0,-8.0,-42.0,512,484,368,26
33967,0.0,-8.0,-42.0,512,484,368,25
34000,0.0,-8.0,-42.0,512,484,368,24
34033,0.0,-8.0,-42.0,512,484,368,23
34067,0.0,-8.0,-42.0,512,484,368,23
34100,0.0,-8.0,-42.0,512,484,368,22
34133,0.0,-8.0,-42.0,512,484,368,21
34167,0.0,-8.0,-42.0,512,484,368,20
34200,0.0,-8.0,-42.0,512,484,368,19
34233,0.0,-8.0,-42.0,512,484,368,18
34267,0.0,-8.0,-42.0,512,484,368,18
34300,0.0,-8.0,-42.0,512,484,368,17
34333,0.0,-8.0,-42.0,512,484,368,16
34367,0.0,-8.0,-42.0,512,484,368,16
34400,0.0,-8.0,-42.0,512,484,368,15
34433,0.0,-8.0,-42.0,512,484,368,15
34467,0.0,-8.0,-42.0,512,484,368,14
34500,0.0,-8.0,-42.0,512,484,368,13
34533,0.0,-8.0,-42.0,512,484,368,13
34567,0.0,-8.0,-42.0,512,484,368,13
34600,0.0,-8.0,-42.0,512,484,368,12
34633,0.0,-8.0,-42.0,512,484,368,12
34667,0.0,-8.0,-42.0,512,484,368,11
34700,0.0,-8.0,-42.0,512,484,368,11
34733,0.0,-8.0,-42.0,512,484,368,11
34767,0.0,-8.0,-42.0,512,484,368,10
34800,0.0,-8.0,-42.0,512,484,368,10
34833,0.0,-8.0,-42.0,512,484,368,10
34867,0.0,-8.0,-42.0,512,484,368,10
34900,0.0,-8.0,-42.0,512,484,368,10
34933,0.0,-8.0,-42.0,512,484,368,10
34967,0.0,-8.0,-42.0,512,484,368,10
35000,0.0,-8.0,-42.0,512,484,368,10
35033,0.0,-8.0,-42.0,512,484,368,10
35067,0.0,-8.0,-42.0,512,484,368,10
35100,0.0,-8.0,-42.0,512,484,368,10
35133,0.0,-8.0,-42.0,512,484,368,11
35167,0.0,-8.0,-42.0,512,484,368,11
35200,0.0,-8.0,-42.0,512,484,368,12
35233,0.0,-8.0,-42.0,512,484,368,13
35267,0.0,-8.0,-42.0,512,484,368,14
35300,0.0,-8.0,-42.0,512,484,368,15
35333,0.0,-8.0,-42.0,512,484,368,16
35367,0.0,-8.0,-42.0,512,484,368,17
35400,0.0,-8.0,-42.0,512,484,368,19
35433,0.0,-8.0,-42.0,512,484,368,20
35467,0.0,-8.0,-42.0,512,484,368,22
35500,0.0,-8.0,-42.0,512,484,368,23
35533,0.0,-8.0,-42.0,512,484,368,25
35567,0.0,-8.0,-42.0,512,484,368,27
35600,0.0,-8.0,-42.0,512,484,368,29
35633,0.0,-8.0,-42.0,512,484,368,31
35667,0.0,-8.0,-42.0,512,484,368,33
35700,0.0,-8.0,-42.0,512,484,368,35
35733,0.0,-8.0,-42.0,512,484,368,37
35767,0.0,-8.0,-42.0,512,484,368,39
35800,0.0,-8.0,-42.0,512,484,368,41
35833,0.0,-8.0,-42.0,512,484,368,44
35867,0.0,-8.0,-42.0,512,484,368,46
35900,0.0,-8.0,-42.0,512,484,368,48
35933,0.0,-8.0,-42.0,512,484,368,50
35967,0.0,-8.0,-42.0,512,484,368,52
36000,0.0,-8.0,-42.0,512,484,368,54
36033,0.0,-8.0,-42.0,512,484,368,56
36067,0.0,-8.0,-42.0,512,484,368,58
36100,0.0,-8.0,-42.0,512,484,368,60
36133,0.0,-8.0,-42.0,512,484,368,62
36167,0.0,-8.0,-42.0,512,484,368,64
36200,0.0,-8.0,-42.0,512,484,368,66
36233,0.0,-8.0,-42.0,512,484,368,67
36267,0.0,-8.0,-42.0,512,484,368,69
36300,0.0,-8.0,-42.0,512,484,368,71
36333,0.0,-8.0,-42.0,512,484,368,72
36367,0.0,-8.0,-42.0,512,484,368,73
36400,0.0,-8.0,-42.0,512,484,368,74
36433,0.0,-8.0,-42.0,512,484,368,76
36467,0.0,-8.0,-42.0,512,484,368,76
36500,0.0,-8.0,-42.0,512,484,368,77
36533,0.0,-8.0,-42.0,512,484,368,78
36567,0.0,-8.0,-42.0,512,484,368,79
36600,0.0,-8.0,-42.0,512,484,368,79
36633,0.0,-8.0,-42.0,512,484,368,79
36667,0.0,-8.0,-42.0,512,484,368,80
36700,0.0,-8.0,-42.0,512,484,368,80
36733,0.0,-8.0,-42.0,512,484,368,80
36767,0.0,-8.0,-42.0,512,484,368,80
36800,0.0,-8.0,-42.0,512,484,368,80
36833,0.0,-8.0,-42.0,512,484,368,79
36867,0.0,-8.0,-42.0,512,484,368,79
36900,0.0,-8.0,-42.0,512,484,368,79
36933,0.0,-8.0,-42.0,512,484,368,79
36967,0.0,-8.0,-42.0,512,484,368,79
37000,0.0,-8.0,-42.0,512,484,368,78
